,type,id,bnf_code,nm
977,vmp,12814011000001107,1001030U0AAASAS,Methotrexate 12mg/5ml oral suspension
978,vmp,24594511000001106,1001030U0AACCCC,Methotrexate 15mg/0.3ml solution for injection pre-filled disposable devices
979,vmp,15518011000001102,1001030U0AABGBG,Methotrexate 15mg/0.3ml solution for injection pre-filled syringes
980,vmp,34167911000001104,0801030P0AAFQFQ,Methotrexate 15mg/0.6ml solution for injection pre-filled disposable devices
981,vmp,9468411000001107,0801030P0AAFKFK,Methotrexate 15mg/0.6ml solution for injection pre-filled syringes
982,vmp,10675711000001103,1001030U0AABCBC,Methotrexate 15mg/1.5ml solution for injection pre-filled syringes
983,vmp,8665311000001108,1001030U0AAARAR,Methotrexate 15mg/5ml oral solution
984,vmp,8665411000001101,1001030U0AAARAR,Methotrexate 15mg/5ml oral suspension
985,vmp,24594611000001105,1001030U0AABVBV,Methotrexate 17.5mg/0.35ml solution for injection pre-filled disposable devices
986,vmp,19231411000001106,1001030U0AABLBL,Methotrexate 17.5mg/0.35ml solution for injection pre-filled syringes
987,vmp,34168011000001102,0801030P0AAFRFR,Methotrexate 17.5mg/0.7ml solution for injection pre-filled disposable devices
988,vmp,9468511000001106,0801030P0AAFLFL,Methotrexate 17.5mg/0.7ml solution for injection pre-filled syringes
989,vmp,36032911000001108,0801030P0AACKCK,Methotrexate 1g/10ml solution for injection vials
990,vmp,36033011000001100,0801030P0AACTCT,Methotrexate 1g/40ml solution for injection vials
991,vmp,326874007,1001030U0AAABAB,Methotrexate 2.5mg tablets
992,vmp,8665611000001103,1001030U0AAAEAE,Methotrexate 2.5mg/5ml oral solution
993,vmp,8665711000001107,1001030U0AAAEAE,Methotrexate 2.5mg/5ml oral suspension
994,vmp,36033111000001104,0801030P0AAASAS,Methotrexate 200mg/8ml solution for injection vials
995,vmp,24594711000001101,1001030U0AABWBW,Methotrexate 20mg/0.4ml solution for injection pre-filled disposable devices
996,vmp,15518111000001101,1001030U0AABHBH,Methotrexate 20mg/0.4ml solution for injection pre-filled syringes
997,vmp,34168111000001101,0801030P0AAFSFS,Methotrexate 20mg/0.8ml solution for injection pre-filled disposable devices
998,vmp,9468611000001105,0801030P0AAFEFE,Methotrexate 20mg/0.8ml solution for injection pre-filled syringes
999,vmp,19976011000001106,1001030U0AABSBS,Methotrexate 20mg/1ml solution for injection pre-filled syringes
1000,vmp,10675811000001106,1001030U0AABABA,Methotrexate 20mg/2ml solution for injection pre-filled syringes
1001,vmp,24594811000001109,1001030U0AABXBX,Methotrexate 22.5mg/0.45ml solution for injection pre-filled disposable devices
1002,vmp,19231511000001105,1001030U0AABMBM,Methotrexate 22.5mg/0.45ml solution for injection pre-filled syringes
1003,vmp,34168211000001107,0801030P0AAFTFT,Methotrexate 22.5mg/0.9ml solution for injection pre-filled disposable devices
1004,vmp,9468711000001101,0801030P0AAFFFF,Methotrexate 22.5mg/0.9ml solution for injection pre-filled syringes
1005,vmp,24594911000001104,1001030U0AACBCB,Methotrexate 25mg/0.5ml solution for injection pre-filled disposable devices
1006,vmp,15518211000001107,1001030U0AABIBI,Methotrexate 25mg/0.5ml solution for injection pre-filled syringes
1007,vmp,19976111000001107,1001030U0AABPBP,Methotrexate 25mg/1.25ml solution for injection pre-filled syringes
1008,vmp,34168311000001104,0801030P0AAFUFU,Methotrexate 25mg/1ml solution for injection pre-filled disposable devices
1009,vmp,9468811000001109,0801030P0AAFGFG,Methotrexate 25mg/1ml solution for injection pre-filled syringes
1010,vmp,10675911000001101,1001030U0AABDBD,Methotrexate 25mg/2.5ml solution for injection pre-filled syringes
1011,vmp,14967911000001103,0801030P0AAFDFD,Methotrexate 25mg/3ml solution for injection pre-filled syringes
1012,vmp,12816911000001103,1001030U0AAAAAA,Methotrexate 25mg/5ml oral solution
1013,vmp,12817011000001104,1001030U0AAAAAA,Methotrexate 25mg/5ml oral suspension
1014,vmp,24595011000001104,1001030U0AABZBZ,Methotrexate 27.5mg/0.55ml solution for injection pre-filled disposable devices
1015,vmp,19231611000001109,1001030U0AABNBN,Methotrexate 27.5mg/0.55ml solution for injection pre-filled syringes
1016,vmp,30799911000001104,1001030U0AACFCF,Methotrexate 2mg/ml oral solution sugar free
1017,vmp,24595111000001103,1001030U0AACACA,Methotrexate 30mg/0.6ml solution for injection pre-filled disposable devices
1018,vmp,18245711000001104,1001030U0AABJBJ,Methotrexate 30mg/0.6ml solution for injection pre-filled syringes
1019,vmp,9469011000001108,0801030P0AACGCG,Methotrexate 30mg/1.2ml solution for injection pre-filled syringes
1020,vmp,36033211000001105,0801030P0AAAKAK,Methotrexate 500mg/20ml solution for injection vials
1021,vmp,9469311000001106,0801030P0AADVDV,Methotrexate 50mg/2ml solution for injection pre-filled syringes
1022,vmp,36033311000001102,0801030P0AAANAN,Methotrexate 50mg/2ml solution for injection vials
1023,vmp,9469411000001104,0801030P0AABPBP,Methotrexate 5mg/0.2ml solution for injection pre-filled syringes
1024,vmp,36033611000001107,0801030P0AAAIAI,Methotrexate 5mg/2ml solution for injection vials
1025,vmp,8665811000001104,1001030U0AAAFAF,Methotrexate 5mg/5ml oral solution
1026,vmp,8665911000001109,1001030U0AAAFAF,Methotrexate 5mg/5ml oral suspension
1027,vmp,24595211000001109,1001030U0AABYBY,Methotrexate 7.5mg/0.15ml solution for injection pre-filled disposable devices
1028,vmp,15518311000001104,1001030U0AABEBE,Methotrexate 7.5mg/0.15ml solution for injection pre-filled syringes
1029,vmp,34168411000001106,0801030P0AAFMFM,Methotrexate 7.5mg/0.3ml solution for injection pre-filled disposable devices
1030,vmp,9469511000001100,0801030P0AAFIFI,Methotrexate 7.5mg/0.3ml solution for injection pre-filled syringes
1031,vmp,10676011000001109,1001030U0AAAZAZ,Methotrexate 7.5mg/0.75ml solution for injection pre-filled syringes
1032,vmp,8666011000001101,1001030U0AAAIAI,Methotrexate 7.5mg/5ml oral solution
1033,vmp,8666111000001100,1001030U0AAAIAI,Methotrexate 7.5mg/5ml oral suspension
1034,vmp,12815611000001104,1001030U0AAAMAM,Methotrexate 7mg/5ml oral solution
1035,vmp,12815711000001108,1001030U0AAAMAM,Methotrexate 7mg/5ml oral suspension
1036,vmp,326814002,0801020Q0AAAGAG,Mitomycin 20mg powder for solution for injection vials
1037,vmp,374369007,0801050R0AAAAAA,Mitotane 500mg tablets
1038,vmp,4483411000001100,0801020R0AAAAAA,Mitoxantrone 20mg/10ml solution for infusion vials
1039,vmp,13000311000001106,0802010M0AAAGAG,Mycophenolate mofetil 100mg/5ml oral suspension
1040,vmp,4897811000001103,0802010M0AAAJAJ,Mycophenolate mofetil 1g/5ml oral suspension sugar free
1041,vmp,327104000,0802010M0AAAAAA,Mycophenolate mofetil 250mg capsules
1042,vmp,327109005,0802010M0AAAHAH,Mycophenolate mofetil 500mg powder for solution for infusion vials
1043,vmp,327106003,0802010M0AAABAB,Mycophenolate mofetil 500mg tablets
1044,vmp,8076911000001104,0802010N0AAAAAA,Mycophenolic acid 180mg gastro-resistant tablets
1045,vmp,8077011000001100,0802010N0AAABAB,Mycophenolic acid 360mg gastro-resistant tablets
1046,vmp,36030311000001108,0802040W0AAAAAA,Natalizumab 300mg/15ml solution for infusion vials
1047,vmp,18468211000001109,0801050ASAAABAB,Nilotinib 150mg capsules
1048,vmp,427962003,0801050ASAAAAAA,Nilotinib 200mg capsules
1049,vmp,28790211000001100,0801050BTAAAAAA,Nintedanib 100mg capsules
1050,vmp,28790311000001108,0801050BTAAABAB,Nintedanib 150mg capsules
1051,vmp,29768811000001101,0801050BYAAAAAA,Olaparib 50mg capsules
1052,vmp,32704211000001100,0801050CGAAAAAA,Osimertinib 40mg tablets
1053,vmp,32704311000001108,0801050CGAAABAB,Osimertinib 80mg tablets
1054,vmp,33734211000001101,0801050CBAAACAC,Palbociclib 125mg capsules
1055,vmp,443785004,0801050AZAAAAAA,Pazopanib 200mg tablets
1056,vmp,443997005,0801050AZAAABAB,Pazopanib 400mg tablets
1057,vmp,19410411000001109,0802040A0AAAMAM,Peginterferon alfa-2a 135micrograms/0.5ml solution for injection pre-filled disposable devices
1058,vmp,36026811000001104,0802040A0AAAGAG,Peginterferon alfa-2a 135micrograms/0.5ml solution for injection pre-filled syringes
1059,vmp,19410511000001108,0802040A0AAANAN,Peginterferon alfa-2a 180micrograms/0.5ml solution for injection pre-filled disposable devices
1060,vmp,36026911000001109,0802040A0AAAFAF,Peginterferon alfa-2a 180micrograms/0.5ml solution for injection pre-filled syringes
1061,vmp,22690811000001102,0802040A0AAAPAP,Peginterferon alfa-2a 90micrograms/0.5ml solution for injection pre-filled syringes
1062,vmp,7866611000001106,0802040A0AAAKAK,Peginterferon alfa-2b 100microgram powder and solvent for solution for injection pre-filled disposable devices
1063,vmp,7868111000001104,0802040A0AAAIAI,Peginterferon alfa-2b 120microgram powder and solvent for solution for injection pre-filled disposable devices
1064,vmp,7870111000001109,0802040A0AAAHAH,Peginterferon alfa-2b 150microgram powder and solvent for solution for injection pre-filled disposable devices
1065,vmp,7856811000001103,0802040A0AAAJAJ,Peginterferon alfa-2b 50microgram powder and solvent for solution for injection pre-filled disposable devices
1066,vmp,36027311000001106,0802040A0AAACAC,Peginterferon alfa-2b 50microgram powder and solvent for solution for injection vials
1067,vmp,7863411000001103,0802040A0AAALAL,Peginterferon alfa-2b 80microgram powder and solvent for solution for injection pre-filled disposable devices
1068,vmp,330026007,1001030F0AAAEAE,Penicillamine 125mg tablets
1069,vmp,330027003,1001030F0AAAFAF,Penicillamine 250mg tablets
1070,vmp,13005111000001101,1001030F0AAAIAI,Penicillamine 250mg/5ml oral solution
1071,vmp,33596211000001104,1001030F0AAALAL,Penicillamine 250mg/5ml oral suspension
1072,vmp,20455811000001106,0801050BHAAAAAA,Pipobroman 25mg tablets
1073,vmp,703792001,0802040AJAAABAB,Pomalidomide 2mg capsules
1074,vmp,703794000,0802040AJAAADAD,Pomalidomide 4mg capsules
1075,vmp,703799005,0801050BQAAAAAA,Ponatinib 15mg tablets
1076,vmp,327002004,0801050U0AAAAAA,Procarbazine 50mg capsules
1077,vmp,35934711000001107,0802030F0AAABAB,Rituximab 100mg/10ml solution for infusion vials
1078,vmp,35934811000001104,0802030F0AAAAAA,Rituximab 500mg/50ml solution for infusion vials
1079,vmp,703781002,0801050BIAAADAD,Ruxolitinib 10mg tablets
1080,vmp,21290711000001107,0801050BIAAABAB,Ruxolitinib 15mg tablets
1081,vmp,21290811000001104,0801050BIAAACAC,Ruxolitinib 20mg tablets
1082,vmp,703780001,0801050BIAAAAAA,Ruxolitinib 5mg tablets
1083,vmp,395278001,0802020U0AAADAD,Sirolimus 1mg tablets
1084,vmp,134640000,0802020U0AAACAC,Sirolimus 1mg/ml oral solution sugar free
1085,vmp,408155001,0802020U0AAAEAE,Sirolimus 2mg tablets
1086,vmp,18430811000001103,0802020U0AAAFAF,Sirolimus 500microgram tablets
1087,vmp,35924511000001100,1001030J0AAACAC,Sodium aurothiomalate 10mg/0.5ml solution for injection ampoules
1088,vmp,35924611000001101,1001030J0AAADAD,Sodium aurothiomalate 20mg/0.5ml solution for injection ampoules
1089,vmp,35924711000001105,1001030J0AAAEAE,Sodium aurothiomalate 50mg/0.5ml solution for injection ampoules
1090,vmp,420994005,0801050AJAAAAAA,Sorafenib 200mg tablets
1091,vmp,420897004,0801050AMAAAAAA,Sunitinib 12.5mg capsules
1092,vmp,420637003,0801050AMAAABAB,Sunitinib 25mg capsules
1093,vmp,421398007,0801050AMAAACAC,Sunitinib 50mg capsules
1094,vmp,8068811000001103,0802040X0AAAAAA,TICE strain Bacillus of Calmette-Guerin 12.5mg powder for reconstitution for instillation vials
1095,vmp,327096008,0802020T0AAABAB,Tacrolimus 1mg capsules
1096,vmp,16658611000001108,0802020T0AAAWAW,Tacrolimus 1mg granules sachets sugar free
1097,vmp,11649511000001103,0802020T0AAANAN,Tacrolimus 1mg modified-release capsules
1098,vmp,28808811000001101,0802020T0AABCBC,Tacrolimus 1mg modified-release tablets
1099,vmp,8726211000001106,0802020T0AAAGAG,Tacrolimus 2.5mg/5ml oral solution
1100,vmp,8726011000001101,0802020T0AAAGAG,Tacrolimus 2.5mg/5ml oral suspension
1101,vmp,16658211000001106,0802020T0AAAVAV,Tacrolimus 200microgram granules sachets sugar free
1102,vmp,13648411000001104,0802020T0AAASAS,Tacrolimus 25mg/5ml oral solution
1103,vmp,13648511000001100,0802020T0AAASAS,Tacrolimus 25mg/5ml oral suspension
1104,vmp,28947611000001104,0802020T0AABGBG,Tacrolimus 2mg capsules
1105,vmp,13303311000001101,0802020T0AAAKAK,Tacrolimus 2mg/5ml oral suspension
1106,vmp,15614511000001109,0802020T0AAATAT,Tacrolimus 3mg modified-release capsules
1107,vmp,28808911000001106,0802020T0AABEBE,Tacrolimus 4mg modified-release tablets
1108,vmp,327103006,0802020T0AAAFAF,Tacrolimus 500microgram capsules
1109,vmp,11649611000001104,0802020T0AAAMAM,Tacrolimus 500microgram modified-release capsules
1110,vmp,13573411000001100,0802020T0AAARAR,Tacrolimus 500micrograms/5ml oral suspension
1111,vmp,327097004,0802020T0AAAAAA,Tacrolimus 5mg capsules
1112,vmp,11649711000001108,0802020T0AAAPAP,Tacrolimus 5mg modified-release capsules
1113,vmp,35914611000001105,0802020T0AAACAC,Tacrolimus 5mg/1ml solution for infusion ampoules
1114,vmp,8823011000001106,0802020T0AAALAL,Tacrolimus 5mg/5ml oral suspension
1115,vmp,28947711000001108,0802020T0AABFBF,Tacrolimus 750microgram capsules
1116,vmp,28809011000001102,0802020T0AABDBD,Tacrolimus 750microgram modified-release tablets
1117,vmp,12564211000001102,0801050Y0AAAEAE,Temozolomide 140mg capsules
1118,vmp,703788008,0802040ALAAAAAA,Teriflunomide 14mg tablets
1119,vmp,376255008,0802040AAAAAAAA,Thalidomide 50mg capsules
1120,vmp,326908005,0801030T0AAAAAA,Tioguanine 40mg tablets
1121,vmp,375290006,1001030Q0AAAAAA,Tiopronin 100mg tablets
1122,vmp,20556511000001106,1001030Q0AAABAB,Tiopronin 250mg tablets
1123,vmp,24856911000001102,1001030W0AAADAD,Tocilizumab 162mg/0.9ml solution for injection pre-filled syringes
1124,vmp,16101911000001101,1001030W0AAABAB,Tocilizumab 200mg/10ml solution for infusion vials
1125,vmp,16102111000001109,1001030W0AAAAAA,Tocilizumab 80mg/4ml solution for infusion vials
1126,vmp,704317002,1001030ABAAABAB,Tofacitinib 5mg tablets
1127,vmp,25964511000001108,0801050CHAAABAB,Trametinib 2mg tablets
1128,vmp,327399009,0801050ADAAAAAA,Trastuzumab 150mg powder for solution for infusion vials
1129,vmp,326775001,0801010Z0AAACAC,Treosulfan 250mg capsules
1130,vmp,327390008,0801050X0AAAAAA,Tretinoin 10mg capsules
1131,vmp,20363511000001106,0801050BGAAABAB,Vandetanib 300mg tablets
0,amp,20158911000001108,0801050BEBBAAAA,Abraxane 100mg powder for suspension for infusion vials (Celgene Ltd)
1,amp,14953811000001108,,Abraxane 100mg powder for suspension for infusion vials (Celgene Ltd)
2,amp,14675711000001100,0801030Y0BBABAB,Alimta 100mg powder for concentrate for solution for infusion vials (Eli Lilly and Company Ltd)
3,amp,8993411000001103,0801030Y0BBAAAA,Alimta 500mg powder for concentrate for solution for infusion vials (Eli Lilly and Company Ltd)
4,amp,19265811000001103,,Arzerra 1000mg/50ml concentrate for solution for infusion vials (Novartis Pharmaceuticals UK Ltd)
5,amp,17191011000001103,,Arzerra 100mg/5ml concentrate for solution for infusion vials (Novartis Pharmaceuticals UK Ltd)
6,amp,34864711000001103,0801050CFBBAAAA,Bavencio 200mg/10ml concentrate for solution for infusion vials (Merck Serono Ltd)
7,amp,32643011000001107,,Bendamustine 100mg powder for concentrate for solution for infusion vials (Accord Healthcare Ltd)
8,amp,32786911000001100,,Bendamustine 100mg powder for concentrate for solution for infusion vials (Dr Reddy's Laboratories (UK) Ltd)
9,amp,37065311000001107,,Bendamustine 100mg powder for concentrate for solution for infusion vials (Seacross Pharmaceuticals Ltd)
10,amp,32687111000001108,,Bendamustine 100mg powder for concentrate for solution for infusion vials (Teva UK Ltd)
11,amp,33156111000001109,,Bendamustine 100mg powder for concentrate for solution for infusion vials (Zentiva)
12,amp,32684011000001104,,Bendamustine 100mg powder for concentrate for solution for infusion vials (medac UK)
13,amp,36627611000001106,,Bendamustine 180mg/4ml concentrate for solution for infusion vials (Dr Reddy's Laboratories (UK) Ltd)
14,amp,32642811000001109,,Bendamustine 25mg powder for concentrate for solution for infusion vials (Accord Healthcare Ltd)
15,amp,32786611000001106,,Bendamustine 25mg powder for concentrate for solution for infusion vials (Dr Reddy's Laboratories (UK) Ltd)
16,amp,37061411000001103,,Bendamustine 25mg powder for concentrate for solution for infusion vials (Seacross Pharmaceuticals Ltd)
17,amp,32686711000001106,,Bendamustine 25mg powder for concentrate for solution for infusion vials (Teva UK Ltd)
18,amp,33155511000001107,,Bendamustine 25mg powder for concentrate for solution for infusion vials (Zentiva)
19,amp,32683711000001104,,Bendamustine 25mg powder for concentrate for solution for infusion vials (medac UK)
20,amp,4844711000001107,0801010D0BBAAAA,BiCNU 100mg powder and solvent for solution for infusion vials (Bristol-Myers Squibb Pharmaceuticals Ltd)
21,amp,20471811000001105,0801020K0BDAAAF,Caelyx 20mg/10ml concentrate for solution for infusion vials (Janssen-Cilag Ltd)
22,amp,4849111000001107,,Caelyx 20mg/10ml concentrate for solution for infusion vials (Janssen-Cilag Ltd)
23,amp,20472311000001105,0801020K0BDABAG,Caelyx 50mg/25ml concentrate for solution for infusion vials (Janssen-Cilag Ltd)
24,amp,4849611000001104,,Caelyx 50mg/25ml concentrate for solution for infusion vials (Janssen-Cilag Ltd)
25,amp,4696711000001100,0801050Q0BBAAAA,Campto 100mg/5ml concentrate for solution for infusion vials (Pfizer Ltd)
26,amp,15546011000001108,0801050Q0BBACAC,Campto 300mg/15ml concentrate for solution for infusion vials (Pfizer Ltd)
27,amp,8089311000001103,0801050Q0BBABAB,Campto 40mg/2ml concentrate for solution for infusion vials (Pfizer Ltd)
28,amp,20204811000001101,0801050F0AAAEAE,Carboplatin 150mg/15ml concentrate for solution for infusion vials (Accord Healthcare Ltd)
29,amp,36600011000001106,0801050F0AAAEAE,Carboplatin 150mg/15ml concentrate for solution for infusion vials (Fresenius Kabi Oncology Plc)
30,amp,19353311000001109,0801050F0AAAEAE,Carboplatin 150mg/15ml concentrate for solution for infusion vials (Sun Pharmaceutical Industries Europe B.V.)
31,amp,10524611000001101,0801050F0AAAEAE,Carboplatin 150mg/15ml concentrate for solution for infusion vials (Teva UK Ltd)
32,amp,18754711000001108,0801050F0AAAEAE,Carboplatin 150mg/15ml solution for infusion vials (A A H Pharmaceuticals Ltd)
33,amp,36785811000001103,0801050F0AAAEAE,Carboplatin 150mg/15ml solution for infusion vials (Consilient Health Ltd)
34,amp,9104711000001109,0801050F0AAAEAE,Carboplatin 150mg/15ml solution for infusion vials (PLIVA Pharma Ltd)
35,amp,4635611000001107,0801050F0AAAEAE,Carboplatin 150mg/15ml solution for infusion vials (Pfizer Ltd)
36,amp,7466511000001101,0801050F0AAAEAE,Carboplatin 150mg/15ml solution for infusion vials (Wockhardt UK Ltd)
37,amp,35317811000001109,,Carboplatin 270mg/500ml in Glucose 5% infusion bags (Special Order)
38,amp,35318111000001101,,Carboplatin 300mg/500ml in Glucose 5% infusion bags (Special Order)
39,amp,35356011000001105,,Carboplatin 330mg/500ml in Glucose 5% infusion bags (Special Order)
40,amp,35361511000001104,,Carboplatin 360mg/500ml in Glucose 5% infusion bags (Special Order)
41,amp,35362511000001107,,Carboplatin 400mg/500ml in Glucose 5% infusion bags (Special Order)
42,amp,20205611000001104,0801050F0AAAFAF,Carboplatin 450mg/45ml concentrate for solution for infusion vials (Accord Healthcare Ltd)
43,amp,36600211000001101,0801050F0AAAFAF,Carboplatin 450mg/45ml concentrate for solution for infusion vials (Fresenius Kabi Oncology Plc)
44,amp,19353511000001103,0801050F0AAAFAF,Carboplatin 450mg/45ml concentrate for solution for infusion vials (Sun Pharmaceutical Industries Europe B.V.)
45,amp,10525111000001108,0801050F0AAAFAF,Carboplatin 450mg/45ml concentrate for solution for infusion vials (Teva UK Ltd)
46,amp,18754911000001105,0801050F0AAAFAF,Carboplatin 450mg/45ml solution for infusion vials (A A H Pharmaceuticals Ltd)
47,amp,36786011000001100,0801050F0AAAFAF,Carboplatin 450mg/45ml solution for infusion vials (Consilient Health Ltd)
48,amp,9104911000001106,0801050F0AAAFAF,Carboplatin 450mg/45ml solution for infusion vials (PLIVA Pharma Ltd)
49,amp,4635311000001102,0801050F0AAAFAF,Carboplatin 450mg/45ml solution for infusion vials (Pfizer Ltd)
50,amp,7467111000001108,0801050F0AAAFAF,Carboplatin 450mg/45ml solution for infusion vials (Wockhardt UK Ltd)
51,amp,35362911000001100,,Carboplatin 450mg/500ml in Glucose 5% infusion bags (Special Order)
52,amp,35363611000001101,,Carboplatin 500mg/500ml in Glucose 5% infusion bags (Special Order)
53,amp,20206211000001107,0801050F0AAADAD,Carboplatin 50mg/5ml concentrate for solution for infusion vials (Accord Healthcare Ltd)
54,amp,36600411000001102,0801050F0AAADAD,Carboplatin 50mg/5ml concentrate for solution for infusion vials (Fresenius Kabi Oncology Plc)
55,amp,19353711000001108,0801050F0AAADAD,Carboplatin 50mg/5ml concentrate for solution for infusion vials (Sun Pharmaceutical Industries Europe B.V.)
56,amp,10524411000001104,0801050F0AAADAD,Carboplatin 50mg/5ml concentrate for solution for infusion vials (Teva UK Ltd)
57,amp,18754511000001103,0801050F0AAADAD,Carboplatin 50mg/5ml solution for infusion vials (A A H Pharmaceuticals Ltd)
58,amp,36785611000001102,0801050F0AAADAD,Carboplatin 50mg/5ml solution for infusion vials (Consilient Health Ltd)
59,amp,4642411000001100,0801050F0AAADAD,Carboplatin 50mg/5ml solution for infusion vials (Pfizer Ltd)
60,amp,7466111000001105,0801050F0AAADAD,Carboplatin 50mg/5ml solution for infusion vials (Wockhardt UK Ltd)
61,amp,35364011000001105,,Carboplatin 560mg/500ml in Glucose 5% infusion bags (Special Order)
62,amp,20206611000001109,0801050F0AAAGAG,Carboplatin 600mg/60ml concentrate for solution for infusion vials (Accord Healthcare Ltd)
63,amp,36600611000001104,0801050F0AAAGAG,Carboplatin 600mg/60ml concentrate for solution for infusion vials (Fresenius Kabi Oncology Plc)
64,amp,19353911000001105,0801050F0AAAGAG,Carboplatin 600mg/60ml concentrate for solution for infusion vials (Sun Pharmaceutical Industries Europe B.V.)
65,amp,10525511000001104,0801050F0AAAGAG,Carboplatin 600mg/60ml concentrate for solution for infusion vials (Teva UK Ltd)
66,amp,18755311000001108,0801050F0AAAGAG,Carboplatin 600mg/60ml solution for infusion vials (A A H Pharmaceuticals Ltd)
67,amp,36786211000001105,0801050F0AAAGAG,Carboplatin 600mg/60ml solution for infusion vials (Consilient Health Ltd)
68,amp,4644511000001106,0801050F0AAAGAG,Carboplatin 600mg/60ml solution for infusion vials (Pfizer Ltd)
69,amp,35364611000001103,,Carboplatin 630mg/500ml in Glucose 5% infusion bags (Special Order)
70,amp,35365011000001109,,Carboplatin 700mg/500ml in Glucose 5% infusion bags (Special Order)
71,amp,35365411000001100,,Carboplatin 790mg/500ml in Glucose 5% infusion bags (Special Order)
72,amp,34006211000001102,0801010D0AAAAAA,Carmustine 100mg powder and solvent for solution for infusion vials (Emcure Pharma UK Ltd)
73,amp,36866711000001103,0801010D0AAAAAA,Carmustine 100mg powder and solvent for solution for infusion vials (Nexcape Pharmaceuticals Ltd)
74,amp,36485511000001106,0801010D0AAAAAA,Carmustine 100mg powder and solvent for solution for infusion vials (Tillomed Laboratories Ltd)
75,amp,36783411000001104,,Carmustine Obvius 100mg powder and solvent for concentrate for solution for infusion vials (Nexcape Pharmaceuticals Ltd)
76,amp,10638811000001104,0801010Q0BBADAD,CeeNU 100mg capsules (Imported (United States))
77,amp,10639111000001104,0801010Q0BBACAA,CeeNU 10mg capsules (Imported (United States))
78,amp,5012011000001104,0801010W0AAAAAA,Chlormethine 10mg solution for injection vials (A A H Pharmaceuticals Ltd)
79,amp,29212511000001107,,Cosentyx 150mg/1ml solution for injection pre-filled pens (Novartis Pharmaceuticals UK Ltd)
80,amp,34871211000001100,,Cosentyx 150mg/1ml solution for injection pre-filled syringes (Novartis Pharmaceuticals UK Ltd)
81,amp,29212911000001100,,Cosentyx 150mg/1ml solution for injection pre-filled syringes (Novartis Pharmaceuticals UK Ltd)
82,amp,4595211000001106,0801050L0BBABAB,DTIC-Dome 200mg powder for solution for injection vials (Bayer Plc)
83,amp,11403011000001103,0801050L0AAAAAA,Dacarbazine 100mg powder for solution for injection vials (PLIVA Pharma Ltd)
84,amp,7323411000001109,0801050L0AAAAAA,Dacarbazine 100mg powder for solution for injection vials (medac UK)
85,amp,7323311000001102,0801050L0AAAEAE,Dacarbazine 1g powder for solution for infusion vials (medac UK)
86,amp,4595711000001104,0801050L0AAABAB,Dacarbazine 200mg powder for solution for injection vials (Hospira UK Ltd)
87,amp,11403511000001106,0801050L0AAABAB,Dacarbazine 200mg powder for solution for injection vials (PLIVA Pharma Ltd)
88,amp,10277911000001108,0801050L0AAABAB,Dacarbazine 200mg powder for solution for injection vials (medac UK)
89,amp,7323511000001108,0801050L0AAADAD,Dacarbazine 500mg powder for solution for infusion vials (medac UK)
90,amp,4943611000001108,0801050L0AAACAC,Dacarbazine 600mg powder for solution for infusion vials (Hospira UK Ltd)
91,amp,4690811000001106,0801020J0BBAAAA,DaunoXome 50mg/25ml concentrate for solution for infusion vials (Galen Ltd)
92,amp,18758711000001100,0801020J0AAABAB,Daunorubicin 20mg powder for solution for infusion vials (A A H Pharmaceuticals Ltd)
93,amp,4691711000001106,0801020J0AAABAB,Daunorubicin 20mg powder for solution for infusion vials (Zentiva)
94,amp,35643311000001108,,Docetaxel 108mg/250ml in Sodium chloride 0.9% infusion bags (Special Order)
95,amp,35643711000001107,,Docetaxel 120mg/250ml in Sodium chloride 0.9% infusion bags (Special Order)
96,amp,35644111000001108,,Docetaxel 132mg/250ml in Sodium chloride 0.9% infusion bags (Special Order)
97,amp,18543611000001100,0801050D0AAAHAH,Docetaxel 140mg/7ml concentrate for solution for infusion vials (A A H Pharmaceuticals Ltd)
98,amp,18300411000001104,0801050D0AAAHAH,Docetaxel 140mg/7ml concentrate for solution for infusion vials (Teva UK Ltd)
99,amp,35644511000001104,,Docetaxel 148mg/250ml in Sodium chloride 0.9% infusion bags (Special Order)
100,amp,18870811000001105,0801050D0AAAGAG,Docetaxel 160mg/16ml concentrate for solution for infusion vials (A A H Pharmaceuticals Ltd)
101,amp,18305811000001108,0801050D0AAAGAG,Docetaxel 160mg/16ml concentrate for solution for infusion vials (Pfizer Ltd)
102,amp,34559211000001100,0801050D0AAAIAI,Docetaxel 160mg/8ml concentrate for solution for infusion vials (A A H Pharmaceuticals Ltd)
103,amp,21293411000001109,0801050D0AAAIAI,Docetaxel 160mg/8ml concentrate for solution for infusion vials (Accord Healthcare Ltd)
104,amp,36685811000001107,0801050D0AAAIAI,Docetaxel 160mg/8ml concentrate for solution for infusion vials (Fresenius Kabi Ltd)
105,amp,35545211000001107,0801050D0AAAIAI,Docetaxel 160mg/8ml concentrate for solution for infusion vials (Seacross Pharmaceuticals Ltd)
106,amp,34824311000001107,0801050D0AAAIAI,Docetaxel 160mg/8ml concentrate for solution for infusion vials (Teva UK Ltd)
107,amp,35645911000001105,,Docetaxel 200mg/500ml in Sodium chloride 0.9% infusion bags (Special Order)
108,amp,22756511000001104,,Docetaxel 20mg/0.5ml solution for infusion vials and diluent (Teva UK Ltd)
109,amp,24504911000001102,0801050D0AAALAL,Docetaxel 20mg/0.72ml concentrate for solution for infusion vials and diluent (Teva UK Ltd)
